iteration,time,average_speed,average_speed_lane_0,average_speed_lane_1,average_speed_lane_2,vehicle_count
10134,9.45568,2.5416667,2.7777777,1.7647059,3.2307692,48
10135,9.456344,2.6875,2.0555556,2.5555556,3.8333333,48
10136,9.45704,2.7291667,1.9411764,2.7894738,3.75,48
10137,9.457714,2.625,2.2222223,2.1875,3.642857,48
10138,9.458532,2.6041667,2.1666667,2.6842105,3.1818182,48
10139,9.459428,2.7291667,2,2.9473684,3.4166667,48
10140,9.460186,2.6875,2.4444444,2.1666667,3.8333333,48
10141,9.461142,2.4791667,2.4117646,2.1052632,3.1666667,48
10142,9.462314,2.375,1.9411764,2.5555556,2.6923077,48
10143,9.463486,2.1041667,1.6470588,1.5294118,3.357143,48
10144,9.464774,2.375,2.1578948,1.6428572,3.3333333,48
10145,9.465891,2.5416667,2.4705882,1.9375,3.2666667,48
10146,9.466807,2.7083333,2.5555556,2.0625,3.642857,48
10147,9.467538,2.7291667,2.631579,2.5333333,3.0714285,48
10148,9.468231,2.5208333,2.5,2.7142856,2.1818182,48
10149,9.469105,2.4166667,2.625,2.2272727,2.5,48
10150,9.469945,2.625,3.1666667,2.0526316,2.7272727,48
10151,9.470758,2.75,3.0555556,2.7368422,2.2727273,48
10152,9.471562,2.9791667,2.875,3.1578948,2.8461537,48
10153,9.472241,2.8541667,3.642857,2.15,3.0714285,48
10154,9.472933,2.7916667,3.5333333,2.2631578,2.7142856,48
10155,9.473643,3.0416667,3.65,2.125,3.25,48
10156,9.474338,3.1041667,2.8181818,2.7142856,4.0833335,48
10157,9.475001,2.75,2.047619,2.75,4.090909,48
10158,9.4757,3.0416667,2.6190476,2.75,4.2727275,48
10159,9.476598,3,2.3157895,3,4.3,48
10160,9.477399,3.2708333,3.0869565,2.2857144,4.909091,48
10161,9.478294,2.9166667,2.090909,3,4.4545455,48
10162,9.479101,2.8333333,2,3.1111112,3.6666667,48
10163,9.480257,2.9791667,2.9444444,2.1764705,4.076923,48
10164,9.481394,2.8541667,2.6470587,3,2.9285715,48
10165,9.483189,2.6458333,2.25,2.6842105,3.0769231,48
10166,9.484206,2.4791667,2.4117646,1.9411764,3.2142856,48
10167,9.485063,2.5833333,2.25,2.35,3.4166667,48
10168,9.485759,2.5,2.25,2.25,3.25,48
10169,9.486449,2.7708333,2.5789473,2.7777777,3.090909,48
10170,9.487437,2.5833333,2.3157895,2.875,2.6153846,48
10171,9.488059,2.625,2.5,2.8823528,2.4615386,48
10172,9.488674,2.9375,3,3.0555556,2.6923077,48
10173,9.489282,2.9166667,3,3.1764705,2.4615386,48
10174,9.489926,2.9791667,2.8,2.7142856,3.5,48
10175,9.490671,2.9583333,2.6,2.8823528,3.7272727,48
10176,9.4914875,2.75,2.05,2.4375,4.3333335,48
10177,9.492323,2.7291667,2.0526316,2.6666667,3.7142856,48
10178,9.492995,2.9375,2.0526316,3.4,3.642857,48
10179,9.493669,3.2291667,1.8888888,4.3125,3.7142856,48
10180,9.494285,2.7291667,1.9411764,3.4117646,2.857143,48
10181,9.494921,2.8333333,2.764706,2.3125,3.4666667,48
10182,9.495619,2.75,2.2941177,2.8823528,3.142857,48
10183,9.496503,3.0625,2.3333333,3.2666667,3.7333333,48
10184,9.497425,3,2.4117646,2.75,3.9333334,48
10185,9.498311,2.7916667,2.2941177,2.3125,3.8666666,48
10186,9.499189,2.6041667,2.1666667,2.9375,2.7857144,48
10187,9.499962,2.5,2.0625,2.4117646,3.0666666,48
10188,9.500675,2.6458333,2.5625,2.1764705,3.2666667,48
10189,9.501543,2.7708333,2.5,2.5,3.4285715,48
10190,9.502376,2.8333333,3.0555556,1.8125,3.7142856,48
10191,9.503224,3.0416667,2.8125,2.8947368,3.5384614,48
10192,9.503977,3.125,2.8333333,3.4375,3.142857,48
10193,9.504684,2.8333333,2.631579,2.642857,3.2666667,48
10194,9.505521,3.0833333,2.3125,3.5,3.4285715,48
10195,9.50625,3.1666667,2.7222223,3.5625,3.2857144,48
10196,9.507118,2.6875,2.8,2.5789473,2.7142856,48
10197,9.507933,2.9791667,3.1764705,2.7058823,3.0714285,48
10198,9.508762,3.1875,3.2777777,2.7058823,3.6923077,48
10199,9.509976,3.0833333,2.45,3.2142856,3.857143,48
10200,9.510841,2.9583333,2.4761906,2.7692308,3.857143,48
10201,9.5118265,2.6458333,2.05,3.1666667,3,48
10202,9.512636,2.7708333,1.85,3.6153846,3.2666667,48
10203,9.513419,2.875,1.6842105,3.8666666,3.4285715,48
10204,9.514128,2.8125,1.6875,3.4545455,3.2,48
10205,9.515015,2.8333333,2.5294118,2.5454545,4.111111,48
10206,9.515786,2.8541667,2.5555556,2.2631578,4.3636365,48
10207,9.516878,2.625,2.4117646,2,4.090909,48
10208,9.5176115,2.9791667,2.5882354,2.5263157,4.25,48
10209,9.518301,2.875,2.8823528,1.9444444,4.1538463,48
10210,9.519284,2.9583333,2.5263157,2.2941177,4.5833335,48
10211,9.520041,2.9166667,2.1176472,3.0588236,3.7142856,48
10212,9.520737,2.875,2,2.8235295,3.8666666,48
10213,9.521394,2.8125,2.7222223,2.6,3.1333334,48
10214,9.522108,2.6041667,2.6875,2.5,2.642857,48
10215,9.522887,2.6458333,3.375,2.2105262,2.3846154,48
10216,9.52386,2.75,3.3,1.9375,2.9166667,48
10217,9.524852,2.7916667,2.5714285,2.857143,3.0769231,48
10218,9.525811,2.625,2.5714285,2.4285715,2.9230769,48
10219,9.527416,2.6666667,2.3157895,3.3333333,2.4285715,48
10220,9.528642,2.6041667,2.4117646,2.875,2.5333333,48
10221,9.529741,2.7708333,2.1538463,3.409091,2.3076923,48
10222,9.530597,2.4583333,2.3333333,2.6086957,2.3,48
10223,9.531538,2.375,2.764706,1.4736842,3.25,48
10224,9.532429,2.8125,3,1.7777778,4.181818,48
10225,9.533281,2.9791667,2.8823528,2,4.909091,48
10226,9.534191,3.2708333,2.875,2.6363637,5.3,48
10227,9.535049,3.2083333,3.4666667,2.3181818,4.6363635,48
10228,9.535851,3.3125,3.4705882,2.95,3.7272727,48
10229,9.536661,3.3125,2.9411764,3.6111112,3.3846154,48
10230,9.537394,3.1666667,2.8,3.2631578,3.4285715,48
10231,9.538097,2.875,3.1176472,2.764706,2.7142856,48
10232,9.538856,2.375,2.1764705,2.5294118,2.4285715,48
10233,9.539654,2.5208333,2.5263157,2.5625,2.4615386,48
10234,9.54051,2.6458333,2.125,3.047619,2.6363637,48
10235,9.541322,2.8333333,2.625,2.7222223,3.2142856,48
10236,9.542115,2.5625,2.7142856,2.0526316,3.0666666,48
10237,9.543074,2.5833333,3.3333333,2.1176472,2.375,48
10238,9.543916,2.625,2.9285715,2.5789473,2.4,48
10239,9.54491,2.6041667,3.357143,2.1666667,2.4375,48
10240,9.545689,2.4791667,3.75,1.8,2.375,48
10241,9.546819,2.5,3.4615386,1.9,2.4666667,48
10242,9.547796,2.6875,3.9375,1.2777778,3.0714285,48
10243,9.548788,2.5416667,2.4736843,2.3333333,2.857143,48
10244,9.549782,2.6875,2.4736843,2.6666667,3,48
10245,9.550801,2.5833333,2.4736843,2.2307692,3,48
10246,9.551545,2.7083333,2.3333333,3.1,2.5384614,48
10247,9.552431,2.7916667,2.75,2.6470587,3,48
10248,9.553232,2.75,2.4615386,2.8947368,2.8125,48
10249,9.554151,3.1041667,3.125,3.25,2.9375,48
10250,9.555049,3.3541667,3.4285715,3.368421,3.2666667,48
10251,9.555744,2.9791667,3.2666667,2.5263157,3.2857144,48
10252,9.556617,3.1458333,3.125,2.6842105,3.8461537,48
10253,9.557457,3.2083333,2.9375,2.75,4.3333335,48
10254,9.5584545,3.2083333,3.4117646,2.5263157,4,48
10255,9.559239,3.2083333,3,2.9411764,3.7857144,48
10256,9.56018,3.2916667,2.8235295,3.5294118,3.5714285,48
10257,9.561097,3.0625,2.6875,3.4736843,2.9230769,48
10258,9.561939,3,3.3529413,2.5789473,3.1666667,48
10259,9.563207,3.0625,3.1111112,2.6111112,3.6666667,48
10260,9.564022,3.2291667,3.05,2.8125,4.0833335,48
10261,9.564892,2.8541667,2.4736843,2.4117646,4.0833335,48
10262,9.565764,2.7916667,2.2727273,2.3333333,4,48
10263,9.566633,2.9166667,2.1578948,3.125,3.7692308,48
10264,9.567314,2.8541667,2.235294,2.8823528,3.5714285,48
10265,9.568185,2.875,2.55,2.7142856,3.5,48
10266,9.568925,2.9583333,2.6,2.9375,3.5833333,48
10267,9.569727,2.7916667,2.3181818,2.9230769,3.4615386,48
10268,9.570488,2.875,2.409091,2.8,3.909091,48
10269,9.571257,2.9166667,2.1304348,3.0714285,4.3636365,48
10270,9.571999,2.7916667,1.8421053,2.6111112,4.7272725,48
10271,9.572838,2.6666667,1.882353,2.4210527,4.1666665,48
10272,9.573674,2.6041667,2.2777777,2.1111112,3.8333333,48
10273,9.574646,2.8541667,2.6470587,2.2631578,4.0833335,48
10274,9.575552,2.9583333,2.875,2.45,3.9166667,48
10275,9.576362,2.9791667,3.1111112,2.1111112,4.0833335,48
10276,9.577581,3.0208333,2.8421052,2.5333333,3.7857144,48
10277,9.578534,3.1666667,2.6470587,3.2941177,3.642857,48
10278,9.579657,3.1041667,2.2,3.2,4,48
10279,9.580576,3.1041667,3.0769231,2.652174,4,48
10280,9.581438,2.9791667,3.1666667,2.235294,3.6923077,48
10281,9.58229,2.9166667,2.6,2.7142856,3.5714285,48
10282,9.583123,3.0416667,3.2222223,2.5,3.4285715,48
10283,9.584117,2.6458333,3.0666666,2.2,2.8461537,48
10284,9.584875,2.9791667,3.2222223,2.4705882,3.3076923,48
10285,9.585574,3.5416667,3.5,3.125,4.071429,48
10286,9.586371,3.6875,3.4117646,3.6111112,4.1538463,48
10287,9.587179,3.4583333,3.35,3.5,3.5833333,48
10288,9.587923,3.2291667,3.2,2.8666666,3.6923077,48
10289,9.588771,3,2.55,2.8125,4,48
10290,9.589562,3.0416667,2.5,3.1875,3.75,48
10291,9.590441,3.2083333,2.45,3.4666667,4.076923,48
10292,9.5916815,3.3125,2.6666667,3.8125,3.5714285,48
10293,9.592773,2.9166667,2.6666667,2.75,3.4285715,48
10294,9.594028,2.9166667,2.4736843,3.3529413,3,48
10295,9.595456,2.8541667,2.6,2.65,3.4615386,48
10296,9.596478,3.0625,2.75,2.5714285,4.4545455,48
10297,9.597312,3,2.764706,2.3333333,4.230769,48
10298,9.598168,2.625,2.2941177,2.8666666,2.75,48
10299,9.599079,2.5,2.4705882,2.625,2.4,48
10300,9.600057,2.75,2.8,2.9411764,2.5,48
10301,9.601008,2.6875,2.5714285,2.7894738,2.6666667,48
10302,9.601752,2.8541667,2.875,2.75,3,48
10303,9.602467,2.8333333,3.1538463,2.047619,3.7142856,48
10304,9.603193,2.9791667,3.8461537,1.7894737,3.6875,48
10305,9.603838,2.7708333,3.2142856,2.0526316,3.2666667,48
10306,9.604513,3.0625,3.2631578,2.7142856,3.1333334,48
10307,9.6051855,2.9791667,2.5714285,3.2857144,3.3076923,48
10308,9.605843,2.6875,2.5238094,2.5714285,3.0769231,48
10309,9.606529,2.5416667,2,2.6875,3,48
10310,9.60727,2.7291667,1.8125,3.0588236,3.3333333,48
10311,9.608158,2.8333333,2.7894738,2.8,2.9285715,48
10312,9.609047,2.375,2.1764705,2.2941177,2.7142856,48
10313,9.610232,2.5,1.9473684,2.7058823,3.0833333,48
10314,9.611252,2.5833333,2.235294,2.4210527,3.3333333,48
10315,9.6122265,2.875,2.235294,2.75,3.7333333,48
10316,9.613291,2.9583333,2.4,2.8823528,3.5625,48
10317,9.61412,3,2.8666666,2.9411764,3.1875,48
10318,9.614879,3.125,2.8666666,3.3846154,3.15,48
10319,9.615579,3.1666667,3.4545455,3.25,2.8823528,48
10320,9.616531,3.0416667,3.4166667,2.7,3.1875,48
10321,9.617568,2.9166667,3.7058823,2.142857,2.764706,48
10322,9.618347,2.9375,3.4117646,2.6666667,2.6875,48
10323,9.619097,3.125,3.7058823,3,2.6,48
10324,9.619915,3.1041667,3.4117646,3.1666667,2.6153846,48
10325,9.620676,3.2708333,3.9375,3,2.857143,48
10326,9.621483,2.8125,3.0625,2.1875,3.1875,48
10327,9.622262,2.875,2.6666667,2.8125,3.2142856,48
10328,9.623071,2.8125,2,3,3.6,48
10329,9.623833,2.875,2.4,2.8421052,3.4285715,48
10330,9.624684,3.0208333,3.2,2.9411764,2.9375,48
10331,9.62561,3.25,3.75,3.0555556,2.9285715,48
10332,9.626647,2.9375,3.2941177,2.3529413,3.2142856,48
10333,9.627568,2.8958333,2.8666666,2.9545455,2.8181818,48
10334,9.628533,2.5,3.0555556,1.7368422,2.909091,48
10335,9.629278,2.6875,2.6666667,2.2777777,3.3333333,48
10336,9.630217,2.7708333,2.2631578,3.0555556,3.1818182,48
10337,9.631226,2.6666667,2.05,3.235294,2.909091,48
10338,9.632101,2.5833333,2.1052632,2.45,3.8888888,48
10339,9.632913,2.7916667,2.4444444,2.3333333,4.5555553,48
10340,9.633889,2.6458333,2.5263157,2.0526316,4,48
10341,9.634585,2.75,2.5714285,2.1666667,4.3333335,48
10342,9.635383,2.9791667,2.5333333,2.4545455,4.6363635,48
10343,9.636079,3.1875,2.65,2.764706,4.818182,48
10344,9.636905,3.0625,2.2941177,2.8095238,4.9,48
10345,9.637613,3.0208333,2.1578948,2.4705882,5.1666665,48
10346,9.638415,3.1041667,2.047619,2.8666666,5.25,48
10347,9.6392975,3.1875,2.235294,3.047619,5.1,48
10348,9.640167,2.9791667,2.7058823,2.2380953,5,48
10349,9.641159,3.0833333,2.7058823,2.4736843,4.5833335,48
10350,9.6421795,3.2708333,2.8947368,2.8125,4.3846154,48
10351,9.643224,3.4166667,3,2.9375,4.6153846,48
10352,9.644208,3.0833333,2.8,3.0555556,3.4,48
10353,9.645031,2.875,3.764706,1.9444444,3,48
10354,9.645947,3.0625,3.4,2,3.642857,48
10355,9.646823,3.25,3.6111112,3.0588236,3,48
10356,9.647701,3.125,3.4,3.2857144,2.5,48
10357,9.648519,2.75,2.5,2.6818182,3.1666667,48
10358,9.649278,2.3541667,2.7142856,1.5909091,3.3333333,48
10359,9.650255,2.375,2.625,1.5882353,3,48
10360,9.651049,2.6458333,2.8823528,1.5714285,3.2941177,48
10361,9.65182,2.7291667,2.875,2.5625,2.75,48
10362,9.652455,3.125,2.764706,3.2941177,3.357143,48
10363,9.653194,3,2.9375,2.7894738,3.3846154,48
10364,9.653949,2.9583333,2.764706,3.1176472,3,48
10365,9.654656,2.7708333,2.6666667,2.6,3.0666666,48
10366,9.655365,2.5416667,2,2.5625,3.0625,48
10367,9.6560955,2.4791667,1.3333334,2.9444444,3.0666666,48
10368,9.656816,2.4791667,2.1578948,2.2,3.2142856,48
10369,9.657663,2.5625,1.8888888,2.6875,3.2857144,48
10370,9.65846,2.5833333,1.875,2.6666667,3.2857144,48
10371,9.659884,2.7916667,2.3125,3.0625,3,48
10372,9.6610565,2.375,1.8333334,2.857143,2.5625,48
10373,9.662418,2.3958333,2.235294,2.6,2.375,48
10374,9.663559,2.7916667,2.4117646,3.3333333,2.5384614,48
10375,9.66452,2.8958333,2.2142856,3,3.4615386,48
10376,9.665542,2.875,2.7142856,2.7142856,3.3076923,48
10377,9.66669,2.7708333,2.7333333,2.1578948,3.642857,48
10378,9.667901,2.7083333,2.764706,2.3333333,3,48
10379,9.668706,2.5,2.0666666,2.6111112,2.8,48
10380,9.669713,2.7083333,2.2666667,2.6666667,3.2,48
10381,9.670692,2.8958333,2.6153846,2.85,3.2,48
10382,9.671515,2.8125,2.6875,2.5625,3.1875,48
10383,9.6721945,2.7083333,3.1666667,2.35,2.8125,48
10384,9.672874,2.4166667,2.7142856,2.1111112,2.5,48
10385,9.674226,2.5416667,3.4666667,2.0555556,2.2,48
10386,9.675059,2.625,3.5,2.5,1.9285715,48
10387,9.676162,2.7083333,3.375,2.4705882,2.2666667,48
10388,9.676994,2.8958333,3.5625,2.6111112,2.5,48
10389,9.677913,2.8125,3.0588236,2.625,2.7333333,48
10390,9.6788025,2.875,3.0666666,2.4444444,3.2,48
10391,9.680242,2.9166667,3,2.75,3,48
10392,9.681902,2.8333333,3,2.4705882,3.0666666,48
10393,9.683125,2.6458333,2.3125,2.4705882,3.2,48
10394,9.683958,2.6875,1.9375,2.8125,3.3125,48
10395,9.684907,2.75,2.0588236,3.1875,3.0666666,48
10396,9.685683,2.9375,1.75,3.125,3.9375,48
10397,9.68644,2.75,1.625,3.1176472,3.5333333,48
10398,9.68718,2.8958333,2.25,2.590909,3.9285715,48
10399,9.688793,2.8125,2.3333333,2.6666667,3.6666667,48
10400,9.689499,2.7291667,2.6111112,2.2941177,3.4615386,48
10401,9.6906185,2.7708333,2.5555556,2.5882354,3.3076923,48
10402,9.691377,2.9375,2.75,2.4736843,3.8461537,48
10403,9.692217,2.8541667,2.65,2.875,3.1666667,48
10404,9.693134,2.9166667,2.75,3.1875,2.8333333,48
10405,9.694674,3.0208333,2.1052632,3.764706,3.4166667,48
10406,9.697421,2.9375,2.3157895,2.8888888,4.090909,48
10407,9.69877,2.7708333,2.3333333,2.5,3.8333333,48
10408,9.69958,3.0416667,2.3125,3.1764705,3.6666667,48
10409,9.700419,2.75,2.3333333,3,2.8666666,48
10410,9.701302,2.5416667,2.1875,3,2.3076923,48
10411,9.702414,2.7291667,2.7333333,2.6842105,2.7857144,48
10412,9.703259,2.75,2.875,2.5555556,2.857143,48
10413,9.704052,2.8333333,3.375,2.5263157,2.6153846,48
10414,9.704895,2.7708333,3.375,2.4444444,2.5,48
10415,9.705788,2.9791667,3.0666666,2.8421052,3.0714285,48
10416,9.706593,3,3.3076923,2.5714285,3.357143,48
10417,9.707419,3.1875,3.625,2.3888888,3.7142856,48
10418,9.708326,2.9791667,3.8125,2.3888888,2.7857144,48
10419,9.709734,2.9166667,3.3888888,2.5333333,2.7333333,48
10420,9.710747,2.9166667,3.5294118,2.1578948,3.25,48
10421,9.712253,2.8541667,2.6470587,2.7894738,3.25,48
10422,9.713848,2.4583333,2.4444444,2.1111112,3,48
10423,9.715697,2.5,2.15,2.4666667,3.0769231,48
10424,9.717873,2.3958333,1.8,2.3125,3.5,48
10425,9.71872,2.4791667,1.9523809,2.5333333,3.3333333,48
10426,9.719999,2.8125,2.4545455,2.6470587,4,48
10427,9.721193,2.625,1.9565217,2.8666666,3.8,48
10428,9.72217,2.6666667,1.75,2.9444444,4,48
10429,9.723244,2.625,1.7272727,2.8,4.181818,48
10430,9.724417,2.6666667,1.5909091,3,4.25,48
10431,9.725204,2.7916667,1.7222222,3.5882354,3.2307692,48
10432,9.726049,2.6875,2,2.75,3.5,48
10433,9.726769,2.3541667,2.1764705,2.4,2.5454545,48
10434,9.727695,2.2083333,2.4375,1.9047619,2.4545455,48
10435,9.728644,2.3333333,2.0555556,2.0555556,3.1666667,48
10436,9.729658,2.3333333,2.0555556,2.1578948,3.090909,48
10437,9.731807,2.3541667,2.4444444,1.7368422,3.2727273,48
10438,9.733955,2.5208333,2.75,1.3333334,3.5384614,48
10439,9.734734,2.4166667,2.2631578,2,3.3636363,48
10440,9.735481,2.5625,2.3,2.1111112,3.9,48
10441,9.7361555,2.8125,2.6842105,2.2105262,4.2,48
10442,9.736836,2.8125,2.2631578,2.5294118,4.0833335,48
10443,9.738541,2.6666667,2.7058823,2,3.5384614,48
10444,9.739481,2.3125,2.1666667,2.2777777,2.5833333,48
10445,9.741032,2.2916667,2,2.1666667,2.9166667,48
10446,9.742038,2.1875,2,1.8125,2.9230769,48
10447,9.742976,2.2916667,1.7894737,1.9375,3.4615386,48
10448,9.743797,2.3958333,1.7647059,2.2631578,3.5,48
10449,9.745449,2.5208333,2,2.9375,2.7692308,48
10450,9.746388,2.5833333,2.2222223,2.7,3,48
10451,9.747568,2.7708333,2.5294118,2.3888888,3.6153846,48
10452,9.748407,2.6666667,2.3809524,2.4666667,3.4166667,48
10453,9.749252,2.7916667,2.2272727,3.0666666,3.5454545,48
10454,9.751086,2.8541667,1.75,3.5333333,3.7692308,48
10455,9.751833,2.875,1.9047619,3.3333333,4,48
10456,9.752571,2.5208333,1.8235294,2.35,3.909091,48
10457,9.753333,2.5,1.95,2.3125,3.6666667,48
10458,9.754184,2.3333333,2.047619,1.8666667,3.4166667,48
10459,9.754912,2.4166667,2.3529413,2.0588236,2.9285715,48
10460,9.755679,2.3125,2,2.4444444,2.4666667,48
10461,9.75644,2.4375,2.6875,2.3333333,2.2857144,48
10462,9.757321,2.75,2.4117646,3.25,2.6,48
10463,9.7580185,2.8125,2.5555556,2.6470587,3.3846154,48
10464,9.75871,2.6458333,2.4444444,2.6666667,2.9166667,48
10465,9.759494,2.6041667,2.235294,2.7,3,48
10466,9.760287,2.5208333,2.35,2.3888888,3.1,48
10467,9.7610855,2.5833333,2.2608695,2.4615386,3.3333333,48
10468,9.761787,2.4583333,1.9565217,2.5714285,3.3636363,48
10469,9.762509,2.625,2.2105262,2.7333333,3.0714285,48
10470,9.763314,2.6458333,2.4,2.9285715,2.7142856,48
10471,9.764251,2.7708333,2.7,2.857143,2.7857144,48
10472,9.765052,2.875,2.5555556,2.9473684,3.2727273,48
10473,9.765817,2.5833333,2.2941177,2,3.5333333,48
10474,9.766554,2.4583333,2.25,2.125,3,48
10475,9.768515,2.625,2.875,2.2142856,2.7222223,48
10476,9.781125,2.5833333,2.6875,2.625,2.4375,48
10477,9.806241,2.6458333,2.8125,2.75,2.375,48
10478,9.80864,2.6666667,2.9375,2.4705882,2.6,48
10479,9.81053,2.4791667,2.9333334,2.2380953,2.3333333,48
10480,9.811944,2.7083333,3.0666666,2.3,2.9230769,48
10481,9.813009,2.5833333,3.1333334,2.0526316,2.7142856,48
10482,9.813972,2.5833333,2.3888888,2.5,3,48
10483,9.822281,2.6666667,1.7647059,3.1764705,3.142857,48
10484,9.8234415,2.5416667,2.8125,2.2631578,2.6153846,48
10485,9.82424,2.8958333,3.1875,2.5,3,48
10486,9.825285,2.9375,3.4210527,2.5714285,2.6666667,48
10487,9.826279,2.5208333,2.85,2.4285715,2.142857,48
10488,9.827382,2.3333333,2.0588236,2.1111112,3,48
10489,9.828567,2.5208333,1.6875,2.6,3.5,48
10490,9.830096,2.2916667,1.6470588,2.2777777,3.1538463,48
10491,9.831036,2.4166667,1.9333333,2.1666667,3.2,48
10492,9.831763,2.2083333,2.0666666,2.1666667,2.4,48
10493,9.83246,1.8958334,1.6875,2.0588236,1.9333333,48
10494,9.833239,2.0208333,1.7647059,2.2857144,2.0588236,48
10495,9.8339815,2.2916667,2.7857144,2.2,1.9285715,48
10496,9.83486,2.6458333,3.4,2.1666667,2.4666667,48
10497,9.835663,2.875,3.3333333,2.5,2.9230769,48
10498,9.836593,2.7083333,2.6111112,2.625,2.9285715,48
10499,9.83735,2.875,3.1578948,3,2.4,48
10500,9.838106,3.0833333,3.3809524,3.4,2.1666667,48
10501,9.839053,2.9583333,2.75,3.375,2.75,48
10502,9.840631,2.7708333,2.3157895,3.1764705,2.9166667,48
10503,9.842785,2.9166667,2.3333333,3,3.8,48
10504,9.844773,2.875,2.6111112,2.4,4.3,48
10505,9.850398,3.1458333,3,2.368421,4.7272725,48
10506,9.852823,3.2291667,2.8333333,2.7777777,4.5,48
10507,9.855003,3.0416667,2.8823528,2.4736843,4.1666665,48
10508,9.856198,3.0416667,2.8333333,2,4.9166665,48
10509,9.857052,3.3333333,2.7777777,2.4444444,5.5,48
10510,9.858006,3.3125,2.5625,2.9545455,5.3,48
10511,9.859304,3.2083333,2.8947368,2.4736843,5.2,48
10512,9.860573,3,2.4761906,2.4666667,4.5833335,48
10513,9.86168,2.8958333,2.3888888,2.5263157,4.3636365,48
10514,9.862595,3.0416667,2.4210527,2.8333333,4.4545455,48
10515,9.863852,2.7291667,2,2.4375,4.3333335,48
10516,9.864645,2.75,2.3157895,2.5,3.909091,48
10517,9.865383,2.6041667,2.1052632,2.4736843,3.8,48
10518,9.866252,2.6666667,2.0952382,2.6470587,3.9,48
10519,9.867132,2.6458333,1.8947369,2.5555556,4.090909,48
10520,9.867954,2.5416667,1.8421053,2.25,3.9230769,48
10521,9.868742,2.7708333,2.3181818,2.6923077,3.6153846,48
10522,9.869683,2.8958333,2.15,2.9230769,3.8666666,48
10523,9.870494,2.9583333,2.2,3.357143,3.642857,48
10524,9.871641,3.4375,2.5,3.8461537,4.3333335,48
10525,9.872607,3.25,2.2941177,4.1875,3.3333333,48
10526,9.873446,3,2.5294118,3.3125,3.2,48
10527,9.874262,3.2291667,3.1111112,3.1111112,3.5833333,48
10528,9.874939,3.1458333,3,2.7894738,3.8461537,48
10529,9.875724,3.0625,3.1875,2.6111112,3.5,48
10530,9.876417,3.0625,3.3333333,2.8947368,3,48
10531,9.877071,2.875,3.25,2.3888888,3.0714285,48
10532,9.877882,2.7916667,2.8235295,2.75,2.8,48
10533,9.878625,2.6875,2.8888888,2.0666666,3.0666666,48
10534,9.879641,2.8125,2.8125,2.4705882,3.2,48
10535,9.881121,2.7708333,2.2,2.9444444,3.1333334,48
10536,9.882131,2.7291667,2.8461537,2.9,2.4,48
10537,9.8832,2.6666667,2.8823528,2.1578948,3.1666667,48
10538,9.884364,2.6458333,2.4444444,1.7777778,4.25,48
10539,9.885376,2.625,1.9473684,2.3157895,4.5,48
10540,9.886631,2.7083333,1.9473684,2.3333333,4.6363635,48
10541,9.887401,2.75,2.2173913,2.3846154,4.1666665,48
10542,9.888408,2.4375,1.7142857,2.8333333,3.1333334,48
10543,9.889201,2.4791667,1.2941177,3.2777777,2.9230769,48
10544,9.889882,2.5625,2,2.3636363,3.7272727,48
10545,9.891003,2.9791667,2.6875,2.3157895,4.3076925,48
10546,9.891792,3.125,2.8666666,2.5789473,4.142857,48
10547,9.892491,3.5,3,3.2666667,4.25,48
10548,9.893209,3.2083333,2.9444444,3.357143,3.375,48
10549,9.893912,3.1041667,3,3.0588236,3.2857144,48
10550,9.894635,3.1041667,3.3529413,2.4375,3.5333333,48
10551,9.895451,2.9791667,2.9473684,2.6,3.4285715,48
10552,9.896661,2.6875,2.4285715,2.9230769,2.857143,48
10553,9.89786,2.7916667,2.15,2.875,3.75,48
10554,9.899093,2.8333333,1.8947369,3.3333333,3.5714285,48
10555,9.900037,3,2.3125,2.8888888,3.9285715,48
10556,9.900938,3,2.6666667,2.85,3.6153846,48
10557,9.9018345,2.8541667,2.4375,2.7368422,3.5384614,48
10558,9.902642,2.6875,2.4,2.3809524,3.5833333,48
10559,9.903509,2.3333333,1.8666667,1.7272727,4.181818,48
10560,9.904171,2.5416667,2.2,1.9411764,4.090909,48
10561,9.904994,2.75,2.16,2.25,4.6363635,48
10562,9.905731,3.1041667,2.3333333,2.75,5.090909,48
10563,9.906503,3.1458333,2.6,3,4.5,48
10564,9.907307,2.9583333,2.3181818,2.8666666,4.3636365,48
10565,9.908159,2.8333333,2.4117646,2.142857,5,48
10566,9.90902,2.875,2.5,2,4.909091,48
10567,9.909783,3.125,2.6,2.5,5.3,48
10568,9.910498,3.1666667,2.4444444,2.9473684,4.7272725,48
10569,9.911237,3.2291667,2.5789473,2.875,4.6153846,48
10570,9.912059,3.2708333,2.1176472,3.7777777,4.076923,48
10571,9.913008,2.8125,2.25,2.9444444,3.2857144,48
10572,9.914107,2.9375,2.7058823,3,3.142857,48
10573,9.915198,2.9375,3.1176472,3,2.6153846,48
10574,9.916394,2.625,2.5882354,2.5263157,2.8333333,48
10575,9.917538,2.4583333,2.3333333,2.3333333,2.8333333,48
10576,9.918613,2.8333333,2.5,3.1052632,2.909091,48
10577,9.919416,2.5625,2.3809524,2.5625,2.909091,48
10578,9.920233,2.4791667,2,2.8666666,2.909091,48
10579,9.921059,2.6041667,2.1666667,3,3.1,48
10580,9.921893,2.625,1.6363636,3.2,3.8181818,48
10581,9.922715,2.7708333,2,3.0526316,3.7,48
